date,time,T_cmb0,deltaT0,r_i,X_Mg_0,X_Si_0,X_O_0,fraction_MgFe_b,X_MgFeO_b,X_SiO2_b,nu_present,layer_thickness,overturn,ratio_ri
2018-03-01,09:10:28.682288,5000,2400,2749821.75055491,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,2.2539522545532
2018-03-01,09:10:44.227442,5250,2400,2502372.09358352,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,2.05112466687174
2018-03-01,09:10:58.359636,5500,2400,2258132.50152732,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.85092827994043
2018-03-01,09:11:06.950098,5000,2400,2831384.20646721,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.32080672661247
2018-03-01,09:11:21.611062,5250,2400,2680336.43328084,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.19699707645971
2018-03-01,09:11:29.804970,5500,2400,2446232.40663498,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.00510853002867
2018-03-01,09:11:43.707591,5000,2400,2747504.35291433,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.25205274829044
2018-03-01,09:11:57.568349,5250,2400,2613055.35499267,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.14184865163334
2018-03-01,09:12:07.555125,5500,2400,2484721.93567668,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.03665732432514
2018-03-01,09:12:21.335826,5000,2400,2676250.66884442,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,2.19364808921674
2018-03-01,09:12:31.733050,5250,2400,2513841.93621369,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,2.06052617722434
2018-03-01,09:12:40.635802,5500,2400,2402130.5412132,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,1.96895946001082
2018-03-01,09:12:53.011501,5000,2400,2588479.27043726,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,2.12170432003054
2018-03-01,09:13:03.512730,5250,2400,2315805.29486971,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.89820106136861
2018-03-01,09:13:13.029433,5500,2400,2200885.2381497,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.80400429356533
2018-03-01,09:13:21.676048,5000,2400,2836661.53241352,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.32513240361764
2018-03-01,09:13:32.642066,5250,2400,2580293.64069142,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.11499478745198
2018-03-01,09:13:41.960854,5500,2400,2326897.99278174,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,1.90729343670635
2018-03-01,09:13:51.316907,5000,2400,2744416.56417363,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.24952177391281
2018-03-01,09:14:01.798299,5250,2400,2447329.11969976,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.00600747516374
2018-03-01,09:14:14.328228,5500,2400,2184217.86076129,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,1.79034250882073
2018-03-01,09:14:27.106365,5000,2400,2644621.17631352,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,2.16772227566682
2018-03-01,09:14:40.427315,5250,2400,2299116.57693721,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,1.88452178437476
2018-03-01,09:14:56.171687,5500,2400,2024694.94102844,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,1.65958601723643
2018-03-01,09:15:11.307857,5000,2400,2560408.84047922,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,2.09869577088461
2018-03-01,09:15:24.835580,5250,2400,2156048.47446504,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.76725284792216
2018-03-01,09:15:40.772214,5500,2400,1841670.56636494,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.50956603800405
2018-03-01,09:15:53.167888,5000,2400,2865597.96259302,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.34885078901067
2018-03-01,09:16:04.687586,5250,2400,2584852.4064105,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,2.11873148066434
2018-03-01,09:16:16.287761,5500,2400,2273129.944764,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800,1.8632212662
2018-03-01,09:16:28.511374,5000,2400,2766512.07312575,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.26763284682438
2018-03-01,09:16:42.761504,5250,2400,2455050.32633918,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,2.0123363330649
2018-03-01,09:16:56.100058,5500,2400,2101580.37610965,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800,1.72260686566365
2018-03-01,09:17:09.717132,5000,2400,2657324.04152303,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,2.17813446026478
2018-03-01,09:17:23.782761,5250,2400,2302288.59858178,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,1.88712180211621
2018-03-01,09:17:38.227292,5500,2400,1888671.22337802,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800,1.54809116670329
2018-03-01,09:17:54.848998,5000,2400,2563722.5659333,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,2.10141193928959
2018-03-01,09:18:09.775703,5250,2400,2158004.13927987,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.76885585186875
2018-03-01,09:18:22.196129,5500,2400,1663871.87954478,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.36382940946293
2018-03-01,09:18:34.279558,5000,2400,1942939.62897747,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.59257346637497
2018-03-01,09:18:42.838859,5250,2400,1524162.58291764,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.24931359255544
2018-03-01,09:18:51.839375,5500,2400,827354.619158664,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0.678159523900544
2018-03-01,09:19:03.284883,5000,2400,1950074.8882812,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.59842203957476
2018-03-01,09:19:15.808470,5250,2400,1514187.97608496,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.24113768531554
2018-03-01,09:19:27.415016,5500,2400,591219.021033371,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0.484605754945386
2018-03-01,09:19:39.815759,5000,2400,1926768.67426133,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.57931858546011
2018-03-01,09:19:52.501947,5250,2400,1455919.27010125,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.19337645090266
2018-03-01,09:20:02.423741,5500,2400,0,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:20:15.225845,5000,2400,1817819.68809475,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.49001613778258
2018-03-01,09:20:29.026846,5250,2400,1269361.43515196,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.04046019274751
2018-03-01,09:20:38.530066,5500,2400,0,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:20:45.921485,5000,2400,1850183.46910407,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.51654382713448
2018-03-01,09:20:57.046445,5250,2400,1493700.67847281,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.22434481842034
2018-03-01,09:21:05.916912,5500,2400,541341.362395681,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0.443722428193181
2018-03-01,09:21:15.457317,5000,2400,1746559.38804914,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.43160605577798
2018-03-01,09:21:24.487796,5250,2400,1096681.93904289,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0.898919622166301
2018-03-01,09:21:31.594041,5500,2400,0,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:21:42.382460,5000,2400,1672162.88927765,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.37062531908004
2018-03-01,09:21:51.229001,5250,2400,934136.301036259,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0.765685492652672
2018-03-01,09:21:57.802543,5500,2400,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:22:11.493372,5000,2400,1526668.50625368,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.25136762807679
2018-03-01,09:22:20.939267,5250,2400,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:22:29.089684,5500,2400,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:22:38.109434,5000,2400,1866543.39692951,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.52995360404059
2018-03-01,09:22:46.375307,5250,2400,1289266.54751873,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.05677585862191
2018-03-01,09:22:54.337564,5500,2400,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:23:02.665221,5000,2400,1760156.47283365,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.4427512072407
2018-03-01,09:23:12.239924,5250,2400,1037890.28528248,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0.850729742034821
2018-03-01,09:23:20.157203,5500,2400,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:23:31.556193,5000,2400,1649351.61111322,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.3519275500928
2018-03-01,09:23:42.259284,5250,2400,673058.447905042,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0.551687252381182
2018-03-01,09:23:51.208605,5500,2400,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:24:04.415796,5000,2400,1538661.944938,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.26119831552295
2018-03-01,09:24:12.727091,5250,2400,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:24:21.302097,5500,2400,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:24:30.969742,5000,2400,1911372.03662085,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.56669839067283
2018-03-01,09:24:38.976634,5250,2400,1327748.47213423,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.08831841978215
2018-03-01,09:24:46.029706,5500,2400,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:24:56.980212,5000,2400,1796280.58430527,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.47236113467645
2018-03-01,09:25:06.453906,5250,2400,1092599.92254022,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0.895573707000177
2018-03-01,09:25:14.353367,5500,2400,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:25:26.723088,5000,2400,1671548.99212321,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.37012212469115
2018-03-01,09:25:36.178413,5250,2400,728172.476875298,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0.596862685963359
2018-03-01,09:25:48.361357,5500,2400,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:26:02.410462,5000,2400,1550086.76929681,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.27056292565312
2018-03-01,09:26:11.392791,5250,2400,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,09:26:23.695222,5500,2400,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
